planeId;airport;flightType;passengers;delayMinutes;flightDuration;date
KL-816;Frankfurt;Arrival;107;22;149;02.01.2026
QS-683;Frankfurt;Arrival;182;0;178;17.06.2026
LH-132;Amsterdam;Departure;139;0;84;30.05.2026
AF-270;Amsterdam;Departure;172;0;138;27.11.2025
BA-919;Munich;Arrival;140;22;168;24.05.2026
KL-884;Amsterdam;Departure;99;178;133;21.10.2025
AF-807;Vienna;Arrival;203;0;103;11.02.2026
OS-317;Munich;Arrival;165;0;131;18.11.2025
KL-730;Warsaw;Arrival;76;0;207;24.01.2026
LH-260;Munich;Arrival;155;142;67;26.02.2026
LO-674;Warsaw;Arrival;190;0;143;22.10.2025
OK-503;Prague;Departure;217;45;89;27.10.2025
LO-132;Prague;Arrival;203;163;118;03.06.2026
AF-586;Warsaw;Arrival;192;0;54;17.06.2026
LH-125;Frankfurt;Arrival;57;133;135;22.10.2025
LO-498;Frankfurt;Arrival;167;0;225;24.01.2026
QS-560;Prague;Departure;220;23;134;12.03.2026
LO-520;Amsterdam;Arrival;151;178;46;15.04.2026
AF-250;Warsaw;Arrival;178;0;120;30.01.2026
AF-221;Prague;Departure;172;23;109;19.10.2025
KL-340;Munich;Departure;232;0;131;29.10.2025
OK-455;Amsterdam;Departure;185;154;74;08.04.2026
LH-581;Prague;Arrival;208;30;125;01.04.2026
AF-835;Amsterdam;Arrival;214;12;118;22.06.2026
OS-535;Prague;Departure;54;10;166;25.02.2026
BA-437;Amsterdam;Departure;81;79;172;01.10.2025
AF-807;Vienna;Arrival;102;0;96;17.12.2025
LO-238;Prague;Departure;74;8;65;24.11.2025
AF-623;Munich;Arrival;230;41;168;22.03.2026
AF-623;Munich;Departure;160;0;240;06.10.2025
BA-919;Munich;Arrival;227;6;179;01.11.2025
LH-763;Prague;Arrival;163;0;220;29.10.2025
AF-814;Frankfurt;Arrival;213;0;125;02.09.2025
AF-204;Munich;Arrival;132;15;137;04.10.2025
AF-830;Frankfurt;Departure;95;0;201;17.02.2026
LH-390;Frankfurt;Departure;88;0;237;13.04.2026
OK-698;Vienna;Departure;81;23;220;26.01.2026
KL-448;Munich;Departure;240;0;155;26.09.2025
OK-839;Vienna;Arrival;156;10;152;11.06.2026
AF-835;Amsterdam;Departure;236;0;109;26.05.2026
QS-649;Munich;Departure;60;6;100;31.10.2025
QS-172;Warsaw;Arrival;150;13;137;23.05.2026
OK-665;Prague;Departure;123;0;76;23.06.2026
QS-986;Amsterdam;Arrival;182;25;182;14.03.2026
QS-357;Vienna;Departure;207;0;233;21.01.2026
BA-142;Amsterdam;Departure;153;9;87;28.12.2025
KL-779;Amsterdam;Departure;196;17;63;29.03.2026
QS-984;Vienna;Departure;116;27;113;21.10.2025
QS-258;Amsterdam;Departure;234;123;236;26.04.2026
OK-979;Munich;Arrival;82;63;231;06.03.2026
LH-763;Prague;Arrival;88;0;71;02.05.2026
QS-262;Frankfurt;Arrival;41;21;240;14.09.2025
OK-499;Vienna;Arrival;56;17;124;14.03.2026
KL-139;Prague;Arrival;68;0;88;19.06.2026
OK-194;Frankfurt;Departure;156;0;183;10.11.2025
LH-710;Amsterdam;Arrival;213;0;196;11.06.2026
OS-535;Prague;Departure;169;22;124;01.11.2025
QS-783;Vienna;Arrival;57;0;138;09.02.2026
AF-785;Amsterdam;Arrival;35;0;239;15.10.2025
LH-971;Vienna;Departure;171;0;170;01.11.2025
LH-529;Amsterdam;Arrival;231;0;119;02.01.2026
QS-262;Frankfurt;Departure;83;0;188;05.03.2026
OS-600;Frankfurt;Departure;131;0;65;03.03.2026
AF-835;Amsterdam;Departure;107;22;113;18.01.2026
BA-371;Munich;Arrival;109;0;161;05.10.2025
LO-945;Warsaw;Departure;83;0;83;17.05.2026
QS-703;Warsaw;Arrival;61;0;77;03.12.2025
LH-704;Warsaw;Arrival;58;0;171;18.04.2026
KL-568;Amsterdam;Departure;130;0;53;07.02.2026
OS-691;Frankfurt;Departure;233;0;184;19.02.2026
QS-395;Munich;Departure;132;8;227;24.04.2026
AF-995;Vienna;Arrival;85;0;69;23.02.2026
BA-296;Munich;Departure;209;113;85;06.09.2025
AF-413;Prague;Arrival;99;0;121;14.01.2026
LH-712;Warsaw;Arrival;63;0;156;12.02.2026
LH-510;Amsterdam;Departure;184;0;107;11.01.2026
OS-655;Munich;Departure;211;16;67;08.05.2026
OK-334;Amsterdam;Departure;229;6;136;29.11.2025
LH-567;Munich;Arrival;67;0;126;10.12.2025
OK-353;Amsterdam;Departure;147;5;221;04.02.2026
LH-151;Vienna;Arrival;159;22;120;06.05.2026
OS-548;Amsterdam;Arrival;174;0;232;03.06.2026
QS-740;Vienna;Arrival;52;0;160;09.03.2026
OS-873;Prague;Departure;151;0;208;17.02.2026
LO-750;Warsaw;Arrival;193;92;127;24.11.2025
QS-453;Munich;Departure;83;0;172;20.09.2025
QS-230;Amsterdam;Departure;117;0;127;14.05.2026
KL-885;Prague;Arrival;46;9;90;26.09.2025
KL-242;Amsterdam;Departure;84;0;191;20.10.2025
AF-576;Munich;Departure;169;23;110;26.02.2026
OS-784;Vienna;Arrival;38;84;212;21.01.2026
KL-782;Prague;Arrival;127;18;139;08.09.2025
LH-260;Munich;Departure;170;0;63;10.09.2025
KL-621;Amsterdam;Arrival;167;0;230;09.04.2026
OS-548;Amsterdam;Arrival;169;23;205;11.11.2025
OS-535;Prague;Departure;226;0;208;22.06.2026
LO-171;Frankfurt;Departure;61;0;91;10.05.2026
KL-779;Amsterdam;Arrival;171;144;135;10.11.2025
OS-170;Vienna;Departure;140;18;230;03.03.2026
KL-340;Munich;Arrival;131;28;110;26.04.2026
OS-546;Amsterdam;Departure;35;14;197;04.02.2026
OS-786;Munich;Departure;36;0;101;22.03.2026
QS-703;Warsaw;Departure;176;0;191;20.09.2025
OS-510;Warsaw;Arrival;152;0;80;30.05.2026
LH-553;Munich;Arrival;100;7;191;25.02.2026
LO-600;Munich;Arrival;220;0;168;26.06.2026
KL-430;Prague;Arrival;187;6;232;19.10.2025
BA-646;Prague;Arrival;232;0;156;31.01.2026
LH-334;Vienna;Arrival;226;24;47;20.11.2025
BA-142;Amsterdam;Arrival;113;0;126;08.02.2026
AF-478;Amsterdam;Arrival;74;0;232;28.10.2025
QS-377;Amsterdam;Arrival;91;0;145;28.03.2026
QS-488;Amsterdam;Departure;181;22;147;13.04.2026
OS-195;Warsaw;Departure;233;29;79;20.02.2026
LO-904;Amsterdam;Departure;201;22;202;07.11.2025
AF-995;Vienna;Arrival;53;0;155;28.05.2026
OS-963;Vienna;Arrival;206;0;138;24.03.2026
BA-378;Frankfurt;Arrival;232;0;134;12.12.2025
KL-139;Prague;Arrival;147;0;104;06.04.2026
AF-256;Munich;Arrival;63;12;203;21.12.2025
OK-337;Warsaw;Departure;38;0;73;01.05.2026
QS-703;Warsaw;Departure;88;11;97;08.03.2026
QS-262;Frankfurt;Departure;194;9;222;03.09.2025
OK-954;Frankfurt;Arrival;100;0;117;28.06.2026
LO-238;Prague;Departure;48;0;47;19.06.2026
QS-258;Amsterdam;Departure;62;0;211;08.04.2026
OK-147;Munich;Arrival;115;0;197;17.02.2026
OK-702;Amsterdam;Departure;178;36;55;16.05.2026
OS-344;Frankfurt;Departure;160;0;85;25.06.2026
KL-617;Munich;Departure;195;0;173;16.01.2026
AF-565;Vienna;Departure;134;38;187;29.09.2025
LH-991;Frankfurt;Departure;135;7;231;23.06.2026
QS-230;Amsterdam;Arrival;141;0;84;21.03.2026
QS-523;Frankfurt;Departure;149;0;97;14.11.2025
OS-873;Prague;Arrival;70;0;225;26.12.2025
LH-798;Prague;Departure;232;0;189;11.10.2025
KL-564;Vienna;Arrival;82;0;82;07.12.2025
LH-175;Warsaw;Departure;140;0;235;24.12.2025
OK-458;Amsterdam;Departure;73;8;78;06.06.2026
OK-185;Frankfurt;Departure;190;12;197;25.06.2026
OK-877;Amsterdam;Departure;55;20;79;04.06.2026
LO-434;Prague;Departure;82;156;166;19.02.2026
LO-520;Amsterdam;Arrival;139;5;114;29.09.2025
LO-808;Warsaw;Arrival;228;0;90;27.10.2025
OK-542;Frankfurt;Departure;211;0;162;25.10.2025
LO-921;Amsterdam;Arrival;190;17;229;06.06.2026
LH-572;Amsterdam;Arrival;168;0;161;06.09.2025
BA-581;Vienna;Arrival;167;0;233;10.04.2026
AF-835;Amsterdam;Arrival;83;0;146;09.12.2025
OK-518;Vienna;Departure;153;0;120;07.09.2025
QS-824;Warsaw;Arrival;153;19;68;15.09.2025
QS-662;Warsaw;Arrival;135;0;160;27.04.2026
LO-588;Vienna;Arrival;151;0;127;26.12.2025
LO-444;Prague;Arrival;218;7;74;21.11.2025
OK-441;Vienna;Arrival;169;28;175;21.09.2025
OS-696;Amsterdam;Departure;46;15;189;20.12.2025
BA-619;Warsaw;Arrival;72;0;227;20.03.2026
BA-787;Prague;Departure;108;8;78;01.09.2025
OK-366;Frankfurt;Departure;38;0;172;02.01.2026
LO-841;Frankfurt;Departure;95;0;213;15.04.2026
KL-139;Prague;Arrival;188;12;185;10.06.2026
QS-741;Frankfurt;Arrival;47;0;59;05.09.2025
OK-839;Vienna;Arrival;205;24;121;23.01.2026
LH-487;Warsaw;Arrival;141;72;217;19.06.2026
BA-545;Amsterdam;Arrival;151;16;54;18.03.2026
KL-235;Munich;Departure;132;29;154;09.09.2025
AF-513;Frankfurt;Departure;69;0;115;16.04.2026
OK-868;Warsaw;Arrival;213;0;59;11.06.2026
LO-324;Vienna;Arrival;158;24;225;05.06.2026
BA-173;Vienna;Departure;101;0;204;03.02.2026
OK-503;Prague;Departure;168;20;171;23.12.2025
BA-960;Prague;Arrival;216;0;94;07.01.2026
KL-619;Warsaw;Arrival;223;30;202;23.10.2025
OK-847;Prague;Departure;124;25;99;21.02.2026
QS-824;Warsaw;Departure;100;14;121;24.03.2026
KL-202;Warsaw;Arrival;64;15;146;18.11.2025
OK-389;Vienna;Arrival;79;0;131;01.11.2025
QS-878;Vienna;Departure;239;0;79;10.06.2026
OS-738;Prague;Departure;153;18;235;14.05.2026
LH-529;Amsterdam;Departure;177;0;98;26.03.2026
BA-930;Prague;Departure;51;102;52;07.04.2026
AF-565;Vienna;Arrival;181;10;197;20.03.2026
LH-385;Vienna;Departure;216;0;150;02.03.2026
LH-807;Prague;Departure;112;0;122;06.04.2026
KL-580;Vienna;Arrival;234;0;68;07.01.2026
BA-930;Prague;Departure;163;0;132;03.12.2025
KL-690;Vienna;Departure;233;0;70;30.12.2025
AF-835;Amsterdam;Arrival;87;19;144;06.11.2025
AF-241;Prague;Arrival;114;53;130;12.01.2026
QS-505;Prague;Departure;40;14;208;12.10.2025
AF-702;Prague;Arrival;108;0;126;25.11.2025
QS-193;Warsaw;Departure;73;0;74;09.06.2026
AF-381;Amsterdam;Arrival;87;0;185;06.02.2026
BA-610;Prague;Departure;181;0;63;28.03.2026
QS-783;Vienna;Departure;47;0;165;07.09.2025
KL-242;Amsterdam;Departure;48;0;145;02.06.2026
LH-978;Amsterdam;Departure;192;0;130;01.12.2025
AF-423;Frankfurt;Arrival;228;23;78;28.06.2026
KL-782;Prague;Arrival;151;0;209;30.10.2025
LO-434;Prague;Arrival;92;0;202;04.04.2026
LH-462;Warsaw;Arrival;214;115;128;08.01.2026
AF-987;Warsaw;Departure;63;0;163;07.10.2025
AF-469;Vienna;Departure;189;21;71;28.01.2026
OS-170;Vienna;Arrival;237;0;163;16.04.2026
AF-294;Prague;Arrival;175;0;168;29.03.2026
OS-172;Munich;Departure;235;176;132;02.03.2026
LH-187;Warsaw;Arrival;224;177;169;02.06.2026
LH-837;Vienna;Departure;177;0;158;14.04.2026
OS-266;Vienna;Arrival;210;29;142;15.06.2026
OS-271;Warsaw;Arrival;58;0;80;25.12.2025
KL-357;Munich;Arrival;228;0;83;16.03.2026
AF-782;Prague;Departure;85;0;126;23.06.2026
AF-785;Amsterdam;Departure;218;119;67;06.06.2026
AF-586;Warsaw;Departure;67;46;139;07.09.2025
LH-125;Frankfurt;Departure;63;38;105;01.06.2026
LO-735;Prague;Departure;217;0;142;24.02.2026
LH-896;Munich;Arrival;156;0;187;03.04.2026
AF-535;Amsterdam;Departure;74;0;216;03.01.2026
OS-463;Munich;Arrival;71;20;213;04.02.2026
KL-755;Munich;Arrival;199;19;223;25.10.2025
LO-435;Munich;Arrival;151;0;186;20.10.2025
QS-357;Vienna;Arrival;82;0;46;02.03.2026
LO-444;Prague;Departure;140;178;138;10.01.2026
OS-653;Prague;Departure;215;0;193;26.06.2026
BA-646;Prague;Arrival;221;29;116;21.01.2026
BA-771;Warsaw;Arrival;97;0;234;25.11.2025
LH-723;Amsterdam;Departure;191;0;132;03.01.2026
LO-434;Prague;Departure;166;177;232;01.04.2026
OK-389;Vienna;Departure;109;0;222;05.12.2025
AF-785;Amsterdam;Departure;50;23;88;18.06.2026
AF-513;Frankfurt;Arrival;108;0;77;13.03.2026
AF-270;Amsterdam;Arrival;192;0;110;29.01.2026
OK-498;Munich;Arrival;186;26;159;14.02.2026
BA-488;Warsaw;Arrival;159;0;180;14.10.2025
KL-755;Munich;Arrival;187;70;171;23.10.2025
BA-409;Warsaw;Departure;95;28;208;28.05.2026
LO-600;Munich;Departure;48;29;74;29.04.2026
BA-522;Prague;Departure;112;0;237;30.09.2025
BA-540;Amsterdam;Departure;156;0;180;02.09.2025
BA-170;Frankfurt;Departure;132;21;219;13.09.2025
QS-878;Vienna;Departure;145;25;114;10.03.2026
KL-187;Prague;Arrival;100;17;163;05.12.2025
QS-243;Frankfurt;Arrival;168;0;221;11.10.2025
QS-262;Frankfurt;Arrival;207;0;62;26.01.2026
OK-868;Warsaw;Arrival;210;0;101;03.10.2025
QS-223;Vienna;Arrival;41;6;197;16.12.2025
QS-926;Munich;Arrival;216;53;199;18.06.2026
QS-383;Frankfurt;Arrival;63;13;120;20.01.2026
AF-765;Warsaw;Departure;105;27;215;12.10.2025
QS-318;Prague;Arrival;234;0;60;27.03.2026
LH-146;Amsterdam;Departure;102;0;62;21.02.2026
BA-960;Prague;Departure;80;8;81;21.04.2026
QS-926;Munich;Arrival;148;8;53;27.05.2026
OK-629;Vienna;Departure;233;0;172;13.06.2026
LH-125;Frankfurt;Arrival;205;0;83;25.12.2025
LH-462;Warsaw;Arrival;166;29;170;14.04.2026
AF-763;Vienna;Arrival;173;0;143;14.12.2025
QS-205;Vienna;Departure;66;16;130;22.10.2025
OS-691;Frankfurt;Arrival;128;0;132;28.04.2026
LH-860;Warsaw;Departure;200;0;186;09.04.2026
OS-271;Warsaw;Arrival;111;8;206;02.11.2025
KL-755;Munich;Departure;223;0;54;01.06.2026
AF-294;Prague;Departure;134;0;183;03.11.2025
AF-968;Vienna;Departure;39;0;59;11.01.2026
LO-921;Amsterdam;Arrival;89;26;178;23.06.2026
LH-334;Vienna;Arrival;224;7;54;02.11.2025
BA-584;Vienna;Arrival;155;42;107;17.09.2025
AF-338;Amsterdam;Arrival;196;0;123;13.09.2025
AF-472;Prague;Arrival;186;0;72;02.06.2026
BA-930;Prague;Arrival;51;18;131;04.12.2025
LH-915;Warsaw;Departure;118;0;220;05.02.2026
AF-618;Prague;Arrival;230;0;89;31.01.2026
AF-159;Munich;Arrival;228;0;223;12.02.2026
LH-998;Frankfurt;Arrival;183;0;70;20.11.2025
QS-230;Amsterdam;Departure;234;0;169;02.01.2026
BA-231;Frankfurt;Arrival;215;14;151;11.12.2025
BA-380;Warsaw;Departure;212;0;81;06.11.2025
AF-360;Vienna;Departure;96;40;197;08.05.2026
QS-230;Amsterdam;Arrival;195;14;134;23.05.2026
OS-919;Warsaw;Arrival;65;55;203;19.05.2026
AF-250;Warsaw;Arrival;153;26;98;19.02.2026
LO-697;Frankfurt;Arrival;210;20;172;21.06.2026
BA-394;Frankfurt;Arrival;48;14;98;27.03.2026
OK-185;Frankfurt;Departure;46;0;58;23.09.2025
OS-880;Warsaw;Arrival;159;0;63;02.12.2025
LH-710;Amsterdam;Departure;142;0;218;30.09.2025
BA-753;Prague;Arrival;118;0;105;21.12.2025
AF-702;Prague;Departure;91;0;194;22.04.2026
OK-839;Vienna;Arrival;191;0;144;28.04.2026
OS-916;Amsterdam;Arrival;196;0;114;02.02.2026
KL-259;Prague;Arrival;106;0;164;13.02.2026
LH-860;Warsaw;Departure;91;71;208;25.12.2025
OK-346;Munich;Arrival;57;0;178;25.02.2026
LO-588;Vienna;Departure;153;0;231;05.03.2026
AF-995;Vienna;Departure;146;23;83;24.12.2025
AF-242;Warsaw;Departure;46;0;165;04.11.2025
AF-881;Frankfurt;Departure;170;0;223;28.10.2025
QS-912;Amsterdam;Arrival;56;5;222;31.12.2025
QS-926;Munich;Arrival;126;0;210;03.09.2025
BA-730;Warsaw;Departure;76;23;236;27.04.2026
LH-837;Vienna;Arrival;215;0;139;30.11.2025
LH-581;Prague;Arrival;195;0;221;09.01.2026
AF-692;Vienna;Departure;227;0;201;23.02.2026
OS-288;Vienna;Arrival;193;45;176;26.11.2025
BA-752;Amsterdam;Arrival;63;0;164;17.10.2025
KL-265;Vienna;Arrival;200;7;188;27.09.2025
KL-887;Prague;Departure;96;0;211;29.05.2026
OK-883;Munich;Arrival;227;12;127;10.03.2026
AF-788;Amsterdam;Departure;105;0;140;05.05.2026
OS-195;Warsaw;Arrival;155;26;181;28.10.2025
QS-286;Vienna;Departure;239;27;61;28.04.2026
AF-801;Warsaw;Arrival;135;104;64;12.03.2026
LO-697;Frankfurt;Arrival;162;0;97;10.06.2026
QS-703;Warsaw;Departure;141;169;78;18.04.2026
LH-710;Amsterdam;Arrival;109;0;50;30.09.2025
KL-823;Vienna;Departure;140;25;210;02.11.2025
OK-460;Frankfurt;Departure;152;0;78;10.10.2025
OK-346;Munich;Departure;93;0;118;07.09.2025
KL-612;Vienna;Departure;107;0;87;21.09.2025
LO-444;Prague;Departure;81;70;86;11.01.2026
QS-736;Vienna;Arrival;147;0;92;09.01.2026
BA-418;Frankfurt;Departure;123;0;159;11.02.2026
AF-968;Vienna;Departure;66;134;172;31.12.2025
LO-171;Frankfurt;Departure;74;0;234;10.05.2026
QS-953;Prague;Departure;156;177;215;25.05.2026
AF-187;Warsaw;Departure;121;28;167;18.09.2025
LH-915;Warsaw;Arrival;113;0;203;28.10.2025
OK-194;Frankfurt;Arrival;118;0;209;15.05.2026
LH-199;Amsterdam;Departure;85;0;182;26.11.2025
LO-506;Amsterdam;Arrival;166;0;170;04.06.2026
AF-586;Warsaw;Arrival;205;0;82;25.10.2025
LO-674;Warsaw;Departure;130;0;133;25.04.2026
KL-690;Vienna;Arrival;90;19;234;12.12.2025
KL-139;Prague;Departure;76;18;231;18.09.2025
KL-823;Vienna;Arrival;71;0;166;07.11.2025
OK-783;Vienna;Arrival;186;7;46;11.03.2026
QS-327;Warsaw;Arrival;177;0;190;18.09.2025
AF-702;Prague;Arrival;132;0;170;19.03.2026
KL-823;Vienna;Departure;161;19;102;01.01.2026
KL-961;Frankfurt;Departure;111;151;76;24.12.2025
BA-170;Frankfurt;Departure;80;0;221;04.09.2025
OK-981;Prague;Departure;161;48;198;14.11.2025
KL-515;Vienna;Departure;101;20;222;18.10.2025
LH-566;Vienna;Arrival;101;0;59;29.04.2026
BA-581;Vienna;Arrival;126;0;114;12.06.2026
OK-292;Vienna;Departure;47;0;180;10.09.2025
LO-744;Prague;Arrival;231;29;69;12.02.2026
QS-727;Warsaw;Departure;115;26;122;28.06.2026
QS-208;Warsaw;Departure;59;0;135;02.09.2025
KL-887;Prague;Departure;130;18;132;21.09.2025
QS-505;Prague;Arrival;74;0;93;11.11.2025
OK-503;Prague;Arrival;141;0;64;03.02.2026
BA-394;Frankfurt;Arrival;157;0;221;24.04.2026
OS-786;Munich;Departure;79;5;235;29.09.2025
LH-494;Warsaw;Arrival;211;0;77;21.01.2026
OK-775;Frankfurt;Arrival;54;0;168;06.09.2025
LH-446;Vienna;Arrival;43;21;196;31.01.2026
QS-523;Frankfurt;Departure;46;0;215;25.01.2026
OK-687;Warsaw;Arrival;189;0;96;31.03.2026
BA-814;Frankfurt;Arrival;72;13;193;11.02.2026
KL-549;Munich;Arrival;164;8;193;07.11.2025
QS-926;Munich;Arrival;107;0;238;26.01.2026
QS-815;Frankfurt;Arrival;164;152;138;24.09.2025
KL-282;Amsterdam;Arrival;81;17;153;28.02.2026
AF-373;Amsterdam;Arrival;229;62;164;04.02.2026
QS-912;Amsterdam;Departure;215;0;229;25.03.2026
AF-623;Munich;Arrival;133;0;198;27.11.2025
AF-814;Frankfurt;Departure;92;14;154;18.01.2026
QS-395;Munich;Departure;208;0;48;02.11.2025
AF-177;Amsterdam;Arrival;136;0;213;16.09.2025
BA-564;Vienna;Departure;137;8;234;22.09.2025
AF-987;Warsaw;Departure;85;0;197;22.10.2025
LH-256;Amsterdam;Arrival;143;13;240;14.11.2025
OK-460;Frankfurt;Departure;228;25;147;20.06.2026
AF-379;Frankfurt;Departure;159;0;82;14.09.2025
LH-256;Amsterdam;Departure;160;0;205;04.09.2025
AF-680;Prague;Arrival;52;0;51;19.10.2025
OK-498;Munich;Departure;74;0;204;20.01.2026
OS-271;Warsaw;Departure;237;0;120;02.11.2025
KL-330;Prague;Departure;173;0;183;09.01.2026
LH-891;Munich;Arrival;133;0;141;10.01.2026
KL-259;Prague;Arrival;177;29;122;22.09.2025
QS-552;Warsaw;Departure;69;0;144;29.01.2026
LH-241;Vienna;Departure;203;22;191;24.05.2026
KL-549;Munich;Arrival;164;0;112;07.04.2026
OK-185;Frankfurt;Departure;231;113;60;12.01.2026
LH-494;Warsaw;Departure;124;23;51;20.11.2025
BA-370;Frankfurt;Departure;59;0;136;15.01.2026
OS-271;Warsaw;Arrival;98;0;124;26.06.2026
AF-987;Warsaw;Departure;64;0;50;10.01.2026
OS-738;Prague;Departure;180;0;152;28.06.2026
LO-434;Prague;Arrival;116;0;144;26.01.2026
AF-894;Prague;Departure;60;11;131;20.06.2026
LH-999;Warsaw;Arrival;192;0;156;12.06.2026
BA-372;Munich;Arrival;172;0;112;27.05.2026
OK-283;Warsaw;Arrival;194;7;228;13.09.2025
OK-460;Frankfurt;Departure;104;0;180;23.02.2026
KL-719;Munich;Arrival;201;21;121;19.05.2026
OS-869;Amsterdam;Arrival;141;0;204;21.06.2026
AF-856;Warsaw;Arrival;39;21;92;24.02.2026
OS-271;Warsaw;Departure;103;167;202;26.12.2025
LO-795;Vienna;Arrival;168;0;163;08.02.2026
OS-584;Amsterdam;Departure;146;0;61;18.12.2025
OK-979;Munich;Departure;108;13;220;22.10.2025
AF-294;Prague;Arrival;73;0;107;10.10.2025
LH-837;Vienna;Departure;178;139;210;26.09.2025
BA-652;Munich;Departure;69;0;116;23.09.2025
OK-872;Prague;Arrival;219;0;50;22.01.2026
OS-869;Amsterdam;Departure;51;135;138;23.12.2025
OK-334;Amsterdam;Departure;220;12;73;09.05.2026
OK-665;Prague;Arrival;168;23;179;24.01.2026
LH-354;Warsaw;Arrival;232;15;194;13.12.2025
OS-535;Prague;Arrival;143;0;72;12.03.2026
KL-282;Amsterdam;Departure;100;45;170;29.01.2026
QS-736;Vienna;Departure;156;13;82;05.04.2026
AF-370;Munich;Departure;40;24;53;24.11.2025
BA-930;Prague;Arrival;211;92;109;21.03.2026
AF-765;Warsaw;Departure;210;0;105;20.10.2025
LH-704;Warsaw;Departure;100;0;238;23.02.2026
LO-378;Frankfurt;Arrival;147;30;209;09.01.2026
AF-159;Munich;Arrival;234;151;233;27.03.2026
QS-317;Munich;Departure;60;27;111;01.04.2026
KL-940;Prague;Departure;151;29;58;24.09.2025
LO-384;Frankfurt;Departure;237;5;147;20.03.2026
OS-869;Amsterdam;Arrival;63;0;177;08.12.2025
QS-398;Prague;Arrival;187;30;126;04.02.2026
BA-488;Warsaw;Arrival;210;15;117;17.04.2026
QS-664;Prague;Arrival;135;177;102;06.01.2026
BA-394;Frankfurt;Arrival;57;81;112;22.09.2025
LH-487;Warsaw;Departure;193;0;111;05.04.2026
OK-346;Munich;Arrival;38;18;161;03.11.2025
QS-193;Warsaw;Arrival;217;0;113;07.05.2026
BA-142;Amsterdam;Arrival;145;86;117;25.09.2025
QS-458;Vienna;Arrival;139;5;119;01.10.2025
LO-238;Prague;Departure;98;0;220;11.09.2025
LO-132;Prague;Departure;69;132;220;09.04.2026
QS-349;Munich;Departure;223;7;69;14.01.2026
KL-726;Vienna;Arrival;155;42;46;08.06.2026
BA-142;Amsterdam;Departure;136;9;188;15.02.2026
BA-488;Warsaw;Arrival;163;0;131;17.09.2025
OS-963;Vienna;Departure;216;0;81;22.03.2026
KL-926;Warsaw;Arrival;162;102;236;21.04.2026
QS-614;Frankfurt;Departure;191;13;177;12.02.2026
LH-109;Prague;Departure;230;173;213;27.10.2025
KL-949;Amsterdam;Arrival;73;0;91;08.03.2026
OS-600;Frankfurt;Departure;146;0;171;02.04.2026
QS-683;Frankfurt;Departure;152;0;229;16.09.2025
AF-834;Vienna;Arrival;87;77;88;15.12.2025
AF-403;Prague;Arrival;184;32;179;24.09.2025
AF-936;Amsterdam;Arrival;98;26;69;04.09.2025
BA-158;Munich;Arrival;135;0;72;20.09.2025
BA-814;Frankfurt;Arrival;152;26;167;10.03.2026
KL-871;Munich;Arrival;119;146;128;03.12.2025
OK-773;Prague;Arrival;89;103;127;05.12.2025
OS-463;Munich;Departure;58;0;90;13.04.2026
OS-963;Vienna;Arrival;88;0;148;17.06.2026
KL-961;Frankfurt;Arrival;111;0;155;27.12.2025
BA-787;Prague;Arrival;126;16;176;25.04.2026
QS-456;Munich;Departure;156;0;198;19.04.2026
QS-404;Amsterdam;Departure;192;0;206;11.01.2026
LH-566;Vienna;Departure;153;25;220;29.12.2025
QS-912;Amsterdam;Arrival;109;0;65;01.11.2025
LH-529;Amsterdam;Arrival;67;14;108;17.03.2026
LH-241;Vienna;Arrival;176;0;56;11.05.2026
OK-775;Frankfurt;Departure;59;0;229;06.03.2026
QS-357;Vienna;Departure;184;0;173;19.06.2026
OS-779;Prague;Arrival;236;0;145;17.04.2026
OK-881;Prague;Departure;115;19;238;19.11.2025
AF-894;Prague;Departure;122;78;99;04.06.2026
LO-160;Amsterdam;Arrival;146;0;46;04.01.2026
OK-346;Munich;Departure;152;26;235;02.11.2025
AF-785;Amsterdam;Departure;211;27;217;19.03.2026
AF-801;Warsaw;Arrival;69;0;73;29.11.2025
OS-665;Munich;Arrival;41;0;211;03.03.2026
OS-128;Munich;Arrival;57;0;163;19.04.2026
QS-703;Warsaw;Arrival;77;144;169;26.04.2026
OK-311;Munich;Arrival;86;0;145;03.01.2026
QS-505;Prague;Departure;141;28;193;22.05.2026
LH-791;Amsterdam;Arrival;159;0;176;06.06.2026
LO-195;Frankfurt;Departure;94;21;49;22.03.2026
AF-960;Prague;Arrival;103;137;166;09.06.2026
LH-572;Amsterdam;Departure;149;5;86;19.02.2026
LO-434;Prague;Departure;147;0;101;25.06.2026
LH-999;Warsaw;Departure;68;130;151;26.11.2025
BA-584;Vienna;Departure;238;0;86;07.10.2025
QS-824;Warsaw;Arrival;205;0;89;05.06.2026
QS-552;Warsaw;Arrival;238;0;171;23.02.2026
QS-741;Frankfurt;Arrival;39;0;111;10.02.2026
QS-935;Munich;Arrival;51;0;74;16.09.2025
QS-179;Amsterdam;Arrival;159;0;132;08.12.2025
OK-847;Prague;Departure;73;162;199;30.11.2025
LH-487;Warsaw;Departure;239;0;238;28.01.2026
OK-687;Warsaw;Arrival;178;0;71;31.01.2026
LH-334;Vienna;Arrival;127;0;119;07.12.2025
AF-250;Warsaw;Departure;222;70;210;05.02.2026
LH-256;Amsterdam;Arrival;147;32;107;31.10.2025
BA-370;Frankfurt;Departure;164;0;113;17.04.2026
KL-145;Warsaw;Arrival;73;21;152;18.09.2025
